"kge_HYPE_Obs","kge_PRMS_Obs","kgeRAVEN_Obs","kge_HYPE_RAVEN","kge_HYPE_PRMS","kge_PRMS_RAVEN","nse_HYPE_Obs","nse_PRMS_Obs","nse_RAVEN_Obs","nse_HYPE_PRMS","nse_HYPE_RAVEN","nse_PRMS_RAVEN","lnse_HYPE_Obs","lnse_PRMS_Obs","lnse_RAVEN_Obs","lnse_HYPE_PRMS","lnse_HYPE_RAVEN","lnse_PRMS_RAVEN","gauge_name"
0.263023844529902,0.208600333213861,0.245947149945109,0.695264681666928,0.767816488729052,0.865364504020195,0.231645613668591,0.0824853593223983,0.119720205149124,0.726530265537459,0.482250256913248,0.935703699590149,-3.46477558860914,-3.2718710493795,-1.3932494035858,0.952091068027276,1,0.884758302553068,"SWCSB"
0.743418750528413,0.812988321672284,0.855833216729255,0.820636926647368,0.821464471343311,0.956713267810837,0.868011742322477,0.853734357508763,0.923109399451155,0.730256922123993,0.807246448217575,0.986261782471859,0.621374793363108,0.295140424633209,0.668715636121025,0.839224244485145,1,0.962501374759473,"SMRBB"
0.858500633177539,0.861872796260709,0.948500098102277,0.862128930207542,0.849814327748876,0.849249759725233,0.946102913613766,0.888170915924629,0.961669485693525,0.775529799147567,0.872392128883845,0.958629223583675,0.863044141879046,0.537608011046118,0.740160791962781,0.810505024410752,1,0.976659689636318,"SMRIB"
0.747680772170131,0.702981018227572,0.557884278473967,0.789669513943589,0.840382271716347,0.701378415999715,0.734964568445129,0.450219443821121,0.122601212224808,0.811688007870186,0.82623299532361,0.923205985333768,0.711268055007397,0.182450673744184,-3.38414872940933,0.35172923055389,1,0.363518816946778,"MRWIB"
0.0901589791089922,0.0879839438123057,-0.185272701914574,0.685434189796741,0.47263767516316,-0.278073787247838,-9.29917291875507,-2.58849265545038,-13.5160326204178,-0.596448802382513,0.605808253463786,-0.431820706129968,NA,NA,NA,NA,1,NA,"NFKMR"
0.449186815540895,0.490064482092461,0.314441569836096,0.707198986492327,0.463898696133732,0.367853613508168,0.0276068853731281,-0.0731503337900452,-0.571252246021406,0.240733176349904,0.773322473892171,0.581851966857913,-0.491336528205506,NA,NA,-1.34357266607226,1,0.158929848853741,"MREIB"
-0.203359269798646,-0.37569665173689,0.230499029929028,-0.0544696058959495,-0.300741969761655,0.298403105525158,-1.66598093433368,-1.97530535257515,-0.77029736164101,-1.13039682486739,-0.0391547762096283,-0.166357078920617,NA,NA,NA,NA,1,NA,"CLCMO"
0.328956981300143,-1.06527698749373,-0.0939170868536421,0.388571812513248,0.0901117362448541,-3.21151660029283,-0.135086325255816,-6.94671546148024,-0.556720797636151,0.236066472338825,0.525910281702763,-14.5404224341003,NA,NA,NA,0.295846083785932,1,NA,"LDCIB"
0.757755979766299,-3.00070597732405,0.352744803125092,0.683785401291884,-0.0698434888640926,-2.28369114383172,0.665237108542148,-23.4490943786561,-0.588302456772442,-0.075605345603134,0.673152188595408,-9.33607931014587,0.588108911367042,NA,NA,NA,1,NA,"BTCIB"
0.327360209246332,-0.934940675943972,-0.0786710501730834,0.64210118816669,0.246505647663168,0.104940839559087,0.229657864568365,-7.87358227397961,-1.0710867321015,-0.052890466511744,0.673582452770897,-0.39038990892975,0.839655207850952,NA,NA,NA,1,NA,"PPCMO"
0.489301781740993,0.390863972773537,0.441550858562047,0.732208361404026,0.83906471580887,0.567067974601954,0.296199750703078,-0.40592679732947,-0.129069567100563,0.744823577979393,0.922823971783708,0.657268633688667,0.173028250271599,NA,NA,0.320080729248546,1,0.363876270751525,"BCBMO"
-1.8956225465195,-2.08589836319317,0.291262472106401,-0.721781183318744,0.700496986283995,-1.03714343652613,-9.25071400567295,-13.5265604057945,-0.333868049839587,0.44337965679223,-1.433871404441,-2.42557861653046,NA,NA,NA,-0.155174669086567,1,NA,"RKCMO"
